Country,Country_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths
Bonaire,XAA,AMR,,2022,1,65+,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,7,5_14,
Paraguay,PRY,AMR,UMC,2022,11,5_14,
Paraguay,PRY,AMR,UMC,2022,12,0_4,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,6,15_64,
Paraguay,PRY,AMR,UMC,2022,12,65+,
Paraguay,PRY,AMR,UMC,2022,12,5_14,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,10,15_64,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,2,15_64,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,6,65+,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,10,5_14,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,2,65+,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,10,0_4,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,10,65+,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,3,15_64,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,11,0_4,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,11,15_64,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,3,65+,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,12,65+,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,1,0_4,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,11,5_14,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,4,15_64,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,2,0_4,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,11,65+,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,4,65+,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,3,0_4,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,7,0_4,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,4,0_4,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,8,15_64,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,7,15_64,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,9,15_64,
Estonia,EST,EUR,HIC,2022,10,5_14,0
Peru,PER,AMR,UMC,2022,5,65+,321
Estonia,EST,EUR,HIC,2022,8,0_4,0
Estonia,EST,EUR,HIC,2022,11,65+,45
Saint Pierre and Miquelon,SPM,AMR,,2022,2,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2022,8,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2022,1,65+,
Saint Pierre and Miquelon,SPM,AMR,,2022,8,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2022,1,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2022,7,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2022,1,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2022,7,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2022,4,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2022,12,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2022,3,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2022,11,5_14,
Peru,PER,AMR,UMC,2022,2,5_14,27
Saint Pierre and Miquelon,SPM,AMR,,2022,9,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2022,2,0_4,
Peru,PER,AMR,UMC,2022,2,65+,2694
Saint Pierre and Miquelon,SPM,AMR,,2022,1,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2022,9,65+,
Peru,PER,AMR,UMC,2022,4,0_4,10
Saint Pierre and Miquelon,SPM,AMR,,2022,8,65+,
Peru,PER,AMR,UMC,2022,1,65+,2290
Peru,PER,AMR,UMC,2022,4,15_64,236
Peru,PER,AMR,UMC,2022,2,0_4,31
Peru,PER,AMR,UMC,2022,4,65+,408
Saint Pierre and Miquelon,SPM,AMR,,2022,7,65+,
Peru,PER,AMR,UMC,2022,2,15_64,850
Peru,PER,AMR,UMC,2022,5,5_14,6
Saint Pierre and Miquelon,SPM,AMR,,2022,6,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2022,10,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2022,2,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2022,9,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2022,2,65+,
Estonia,EST,EUR,HIC,2022,10,0_4,0
Estonia,EST,EUR,HIC,2022,6,15_64,4
Estonia,EST,EUR,HIC,2022,2,0_4,0
Estonia,EST,EUR,HIC,2022,11,0_4,0
Estonia,EST,EUR,HIC,2022,9,65+,32
Estonia,EST,EUR,HIC,2022,5,65+,21
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,12,5_14,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,8,0_4,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,8,5_14,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,8,65+,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,9,0_4,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,9,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2022,11,0_4,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,9,65+,
Saint Pierre and Miquelon,SPM,AMR,,2022,10,0_4,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2022,12,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2022,9,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2022,8,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2022,7,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2022,4,65+,
Saint Pierre and Miquelon,SPM,AMR,,2022,4,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2022,4,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2022,11,65+,
Saint Pierre and Miquelon,SPM,AMR,,2022,3,65+,
Saint Pierre and Miquelon,SPM,AMR,,2022,11,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2022,3,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2022,10,65+,
Saint Pierre and Miquelon,SPM,AMR,,2022,3,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2022,10,15_64,
Estonia,EST,EUR,HIC,2022,2,15_64,12
Equatorial Guinea,GNQ,AFR,UMC,2022,10,0_4,
Equatorial Guinea,GNQ,AFR,UMC,2022,8,15_64,
Equatorial Guinea,GNQ,AFR,UMC,2022,8,0_4,
Argentina,ARG,AMR,UMC,2022,6,0_4,0
Ecuador,ECU,AMR,UMC,2022,8,5_14,
Argentina,ARG,AMR,UMC,2022,9,0_4,0
Argentina,ARG,AMR,UMC,2022,8,15_64,0
Argentina,ARG,AMR,UMC,2022,11,15_64,0
Argentina,ARG,AMR,UMC,2022,5,65+,115
Argentina,ARG,AMR,UMC,2022,7,65+,0
Argentina,ARG,AMR,UMC,2022,7,5_14,0
Argentina,ARG,AMR,UMC,2022,8,65+,0
Argentina,ARG,AMR,UMC,2022,2,5_14,7
Argentina,ARG,AMR,UMC,2022,7,15_64,0
Argentina,ARG,AMR,UMC,2022,6,5_14,0
Argentina,ARG,AMR,UMC,2022,8,5_14,0
Argentina,ARG,AMR,UMC,2022,11,65+,0
Argentina,ARG,AMR,UMC,2022,1,15_64,941
Argentina,ARG,AMR,UMC,2022,4,15_64,23
Argentina,ARG,AMR,UMC,2022,8,0_4,0
Ryu Kyu Islands,XX4,,,2022,3,15_64,
Ryu Kyu Islands,XX4,,,2022,12,65+,
Ryu Kyu Islands,XX4,,,2022,1,65+,
Ryu Kyu Islands,XX4,,,2022,2,15_64,
Ryu Kyu Islands,XX4,,,2022,12,15_64,
Ryu Kyu Islands,XX4,,,2022,1,5_14,
Ryu Kyu Islands,XX4,,,2022,1,15_64,
Ryu Kyu Islands,XX4,,,2022,11,5_14,
Ryu Kyu Islands,XX4,,,2022,1,0_4,
Ryu Kyu Islands,XX4,,,2022,11,0_4,
Ryu Kyu Islands,XX4,,,2022,10,5_14,
Argentina,ARG,AMR,UMC,2022,5,5_14,0
Argentina,ARG,AMR,UMC,2022,11,0_4,0
Argentina,ARG,AMR,UMC,2022,10,0_4,0
Ecuador,ECU,AMR,UMC,2022,8,65+,
Ryu Kyu Islands,XX4,,,2022,3,65+,
Ryu Kyu Islands,XX4,,,2022,8,5_14,
Ryu Kyu Islands,XX4,,,2022,3,5_14,
Dominica,DMA,AMR,UMC,2022,10,65+,
Ryu Kyu Islands,XX4,,,2022,8,0_4,
Ryu Kyu Islands,XX4,,,2022,3,0_4,
Ryu Kyu Islands,XX4,,,2022,7,5_14,
Dominica,DMA,AMR,UMC,2022,11,0_4,
Ryu Kyu Islands,XX4,,,2022,2,65+,
Ryu Kyu Islands,XX4,,,2022,7,0_4,
Ryu Kyu Islands,XX4,,,2022,2,5_14,
Dominica,DMA,AMR,UMC,2022,11,65+,
Ryu Kyu Islands,XX4,,,2022,4,15_64,
Ryu Kyu Islands,XX4,,,2022,2,0_4,
Argentina,ARG,AMR,UMC,2022,9,65+,0
Argentina,ARG,AMR,UMC,2022,9,5_14,0
Ecuador,ECU,AMR,UMC,2022,12,15_64,
Argentina,ARG,AMR,UMC,2022,9,15_64,0
Ecuador,ECU,AMR,UMC,2022,9,65+,
Argentina,ARG,AMR,UMC,2022,12,5_14,0
Ecuador,ECU,AMR,UMC,2022,9,5_14,
Argentina,ARG,AMR,UMC,2022,7,0_4,0
Argentina,ARG,AMR,UMC,2022,12,0_4,0
Argentina,ARG,AMR,UMC,2022,12,65+,0
Argentina,ARG,AMR,UMC,2022,6,65+,20
Ecuador,ECU,AMR,UMC,2022,9,0_4,
Argentina,ARG,AMR,UMC,2022,11,5_14,0
Argentina,ARG,AMR,UMC,2022,12,15_64,0
Argentina,ARG,AMR,UMC,2022,6,15_64,4
Ryu Kyu Islands,XX4,,,2022,8,65+,
Ryu Kyu Islands,XX4,,,2022,9,0_4,
Ryu Kyu Islands,XX4,,,2022,7,65+,
Ryu Kyu Islands,XX4,,,2022,5,0_4,
Romania,ROU,EUR,HIC,2022,9,5_14,0
Romania,ROU,EUR,HIC,2022,7,65+,258
Romania,ROU,EUR,HIC,2022,9,65+,202
Romania,ROU,EUR,HIC,2022,4,15_64,53
Romania,ROU,EUR,HIC,2022,10,5_14,0
Romania,ROU,EUR,HIC,2022,8,15_64,100
Romania,ROU,EUR,HIC,2022,10,65+,119
Romania,ROU,EUR,HIC,2022,5,5_14,0
Romania,ROU,EUR,HIC,2022,12,65+,113
Romania,ROU,EUR,HIC,2022,8,5_14,0
Romania,ROU,EUR,HIC,2022,11,5_14,0
Romania,ROU,EUR,HIC,2022,5,65+,124
Romania,ROU,EUR,HIC,2022,9,15_64,37
Romania,ROU,EUR,HIC,2022,3,65+,1150
Romania,ROU,EUR,HIC,2022,11,65+,88
Romania,ROU,EUR,HIC,2022,10,15_64,21
Romania,ROU,EUR,HIC,2022,12,0_4,0
Romania,ROU,EUR,HIC,2022,7,0_4,1
Romania,ROU,EUR,HIC,2022,11,15_64,13
Romania,ROU,EUR,HIC,2022,12,15_64,18
Romania,ROU,EUR,HIC,2022,8,0_4,2
Ecuador,ECU,AMR,UMC,2022,8,0_4,
Ecuador,ECU,AMR,UMC,2022,12,65+,
Romania,ROU,EUR,HIC,2022,12,5_14,0
Romania,ROU,EUR,HIC,2022,8,65+,646
Ecuador,ECU,AMR,UMC,2022,7,65+,
Romania,ROU,EUR,HIC,2022,9,0_4,0
Ecuador,ECU,AMR,UMC,2022,11,5_14,
Romania,ROU,EUR,HIC,2022,6,15_64,13
Romania,ROU,EUR,HIC,2022,6,65+,62
Romania,ROU,EUR,HIC,2022,5,0_4,0
Romania,ROU,EUR,HIC,2022,7,5_14,0
Ryu Kyu Islands,XX4,,,2022,12,5_14,
Ryu Kyu Islands,XX4,,,2022,12,0_4,
Ryu Kyu Islands,XX4,,,2022,11,15_64,
Ryu Kyu Islands,XX4,,,2022,6,65+,
Ryu Kyu Islands,XX4,,,2022,6,5_14,
Ryu Kyu Islands,XX4,,,2022,6,15_64,
Ryu Kyu Islands,XX4,,,2022,5,65+,
Ryu Kyu Islands,XX4,,,2022,5,5_14,
Ryu Kyu Islands,XX4,,,2022,5,15_64,
Romania,ROU,EUR,HIC,2022,1,0_4,2
Romania,ROU,EUR,HIC,2022,2,5_14,0
Romania,ROU,EUR,HIC,2022,2,65+,2991
Romania,ROU,EUR,HIC,2022,1,15_64,280
Romania,ROU,EUR,HIC,2022,2,15_64,499
Romania,ROU,EUR,HIC,2022,4,5_14,2
Romania,ROU,EUR,HIC,2022,1,5_14,0
Romania,ROU,EUR,HIC,2022,3,0_4,0
"Bonaire, Sint Eustatius and Saba",BES,AMR,,2022,7,0_4,
Romania,ROU,EUR,HIC,2022,6,0_4,0
Romania,ROU,EUR,HIC,2022,1,65+,1063
Romania,ROU,EUR,HIC,2022,3,5_14,0
Romania,ROU,EUR,HIC,2022,6,5_14,0
Romania,ROU,EUR,HIC,2022,2,0_4,1
Romania,ROU,EUR,HIC,2022,4,0_4,1
"Bonaire, Sint Eustatius and Saba",BES,AMR,,2022,4,5_14,
Romania,ROU,EUR,HIC,2022,7,15_64,49
Romania,ROU,EUR,HIC,2022,4,65+,315
Romania,ROU,EUR,HIC,2022,5,15_64,23
Romania,ROU,EUR,HIC,2022,3,15_64,216
Ryu Kyu Islands,XX4,,,2022,6,0_4,
Ecuador,ECU,AMR,UMC,2022,11,65+,
Dominica,DMA,AMR,UMC,2022,10,0_4,
Ryu Kyu Islands,XX4,,,2022,9,5_14,
Dominica,DMA,AMR,UMC,2022,8,65+,
Dominica,DMA,AMR,UMC,2022,5,0_4,
Dominica,DMA,AMR,UMC,2022,2,0_4,
Dominica,DMA,AMR,UMC,2022,9,65+,
Dominica,DMA,AMR,UMC,2022,5,5_14,
Dominica,DMA,AMR,UMC,2022,3,0_4,
Dominica,DMA,AMR,UMC,2022,1,15_64,
Republic of Moldova,MDA,EUR,UMC,2022,1,65+,267
Dominica,DMA,AMR,UMC,2022,12,0_4,0
Dominica,DMA,AMR,UMC,2022,6,0_4,
Dominica,DMA,AMR,UMC,2022,4,0_4,
Republic of Moldova,MDA,EUR,UMC,2022,2,5_14,0
Dominica,DMA,AMR,UMC,2022,1,5_14,
Dominica,DMA,AMR,UMC,2022,1,0_4,
Dominica,DMA,AMR,UMC,2022,12,5_14,0
Republic of Moldova,MDA,EUR,UMC,2022,4,65+,46
Dominica,DMA,AMR,UMC,2022,6,65+,
Dominica,DMA,AMR,UMC,2022,2,15_64,
Dominica,DMA,AMR,UMC,2022,12,65+,0
Republic of Moldova,MDA,EUR,UMC,2022,6,0_4,1
Dominica,DMA,AMR,UMC,2022,7,15_64,
Dominica,DMA,AMR,UMC,2022,7,5_14,
Dominica,DMA,AMR,UMC,2022,2,5_14,
Republic of Moldova,MDA,EUR,UMC,2022,6,15_64,10
Dominica,DMA,AMR,UMC,2022,10,5_14,
Dominica,DMA,AMR,UMC,2022,8,0_4,
Republic of Moldova,MDA,EUR,UMC,2022,7,5_14,0
Republic of Moldova,MDA,EUR,UMC,2022,2,0_4,0
Dominica,DMA,AMR,UMC,2022,6,5_14,
Dominica,DMA,AMR,UMC,2022,4,65+,
Dominica,DMA,AMR,UMC,2022,7,65+,
Dominica,DMA,AMR,UMC,2022,3,65+,
Egypt,EGY,EMR,LMC,2022,1,0_4,0
Saba,XCA,AMR,,2022,8,65+,
Saba,XCA,AMR,,2022,1,5_14,
Saba,XCA,AMR,,2022,2,15_64,
Saba,XCA,AMR,,2022,7,65+,
Saba,XCA,AMR,,2022,1,0_4,
Saba,XCA,AMR,,2022,1,15_64,
Saba,XCA,AMR,,2022,6,15_64,
Saba,XCA,AMR,,2022,12,65+,
Saba,XCA,AMR,,2022,5,5_14,
Saba,XCA,AMR,,2022,12,5_14,
Saba,XCA,AMR,,2022,5,15_64,
Saba,XCA,AMR,,2022,11,15_64,
Saba,XCA,AMR,,2022,4,0_4,
Saba,XCA,AMR,,2022,10,15_64,
Saba,XCA,AMR,,2022,6,65+,
Saba,XCA,AMR,,2022,6,5_14,
Saba,XCA,AMR,,2022,6,0_4,
Saba,XCA,AMR,,2022,5,65+,
Saba,XCA,AMR,,2022,5,0_4,
Saba,XCA,AMR,,2022,4,15_64,
Argentina,ARG,AMR,UMC,2022,10,65+,0
Argentina,ARG,AMR,UMC,2022,10,5_14,0
Argentina,ARG,AMR,UMC,2022,10,15_64,0
Dominica,DMA,AMR,UMC,2022,5,15_64,
Dominica,DMA,AMR,UMC,2022,1,65+,
Dominica,DMA,AMR,UMC,2022,6,15_64,
Dominica,DMA,AMR,UMC,2022,2,65+,
Dominica,DMA,AMR,UMC,2022,7,0_4,
Dominica,DMA,AMR,UMC,2022,3,15_64,
Ryu Kyu Islands,XX4,,,2022,4,0_4,
Republic of Moldova,MDA,EUR,UMC,2022,9,0_4,0
Dominica,DMA,AMR,UMC,2022,11,5_14,
Republic of Moldova,MDA,EUR,UMC,2022,12,0_4,0
Republic of Moldova,MDA,EUR,UMC,2022,12,5_14,0
Republic of Moldova,MDA,EUR,UMC,2022,5,5_14,0
Ryu Kyu Islands,XX4,,,2022,10,0_4,
Dominica,DMA,AMR,UMC,2022,9,5_14,
Dominica,DMA,AMR,UMC,2022,4,5_14,
Republic of Moldova,MDA,EUR,UMC,2022,6,5_14,1
Ryu Kyu Islands,XX4,,,2022,9,65+,
Republic of Moldova,MDA,EUR,UMC,2022,6,65+,14
Dominica,DMA,AMR,UMC,2022,10,15_64,
Dominica,DMA,AMR,UMC,2022,5,65+,
Ryu Kyu Islands,XX4,,,2022,9,15_64,
Republic of Moldova,MDA,EUR,UMC,2022,7,15_64,15
Republic of Moldova,MDA,EUR,UMC,2022,5,0_4,0
Dominica,DMA,AMR,UMC,2022,11,15_64,
Ryu Kyu Islands,XX4,,,2022,8,15_64,
Dominica,DMA,AMR,UMC,2022,8,15_64,
Ryu Kyu Islands,XX4,,,2022,11,65+,
Republic of Moldova,MDA,EUR,UMC,2022,8,65+,128
Ryu Kyu Islands,XX4,,,2022,7,15_64,
Republic of Moldova,MDA,EUR,UMC,2022,9,15_64,21
Ryu Kyu Islands,XX4,,,2022,10,65+,
Dominica,DMA,AMR,UMC,2022,12,15_64,0
Ryu Kyu Islands,XX4,,,2022,4,65+,
Republic of Moldova,MDA,EUR,UMC,2022,12,65+,12
Dominica,DMA,AMR,UMC,2022,9,15_64,
Ryu Kyu Islands,XX4,,,2022,10,15_64,
Ryu Kyu Islands,XX4,,,2022,4,5_14,
Republic of Moldova,MDA,EUR,UMC,2022,8,0_4,0
Republic of Moldova,MDA,EUR,UMC,2022,11,5_14,0
Republic of Moldova,MDA,EUR,UMC,2022,11,65+,24
Republic of Moldova,MDA,EUR,UMC,2022,4,5_14,0
Dominica,DMA,AMR,UMC,2022,8,5_14,
Republic of Moldova,MDA,EUR,UMC,2022,9,5_14,0
Republic of Moldova,MDA,EUR,UMC,2022,3,5_14,0
Dominica,DMA,AMR,UMC,2022,3,5_14,
Republic of Moldova,MDA,EUR,UMC,2022,2,65+,450
Republic of Moldova,MDA,EUR,UMC,2022,10,0_4,0
Republic of Moldova,MDA,EUR,UMC,2022,3,65+,196
Republic of Moldova,MDA,EUR,UMC,2022,1,0_4,0
Republic of Moldova,MDA,EUR,UMC,2022,3,0_4,0
Republic of Moldova,MDA,EUR,UMC,2022,10,5_14,0
Republic of Moldova,MDA,EUR,UMC,2022,5,15_64,6
Republic of Moldova,MDA,EUR,UMC,2022,1,15_64,72
Republic of Moldova,MDA,EUR,UMC,2022,8,15_64,25
Republic of Moldova,MDA,EUR,UMC,2022,12,15_64,4
Republic of Moldova,MDA,EUR,UMC,2022,5,65+,34
Republic of Moldova,MDA,EUR,UMC,2022,1,5_14,0
Republic of Moldova,MDA,EUR,UMC,2022,8,5_14,0
Republic of Moldova,MDA,EUR,UMC,2022,7,0_4,0
Republic of Moldova,MDA,EUR,UMC,2022,2,15_64,124
Republic of Moldova,MDA,EUR,UMC,2022,10,15_64,11
Republic of Moldova,MDA,EUR,UMC,2022,7,65+,45
Republic of Moldova,MDA,EUR,UMC,2022,4,0_4,0
Republic of Moldova,MDA,EUR,UMC,2022,11,0_4,0
Dominica,DMA,AMR,UMC,2022,9,0_4,
Republic of Moldova,MDA,EUR,UMC,2022,9,65+,54
Republic of Moldova,MDA,EUR,UMC,2022,4,15_64,11
Republic of Moldova,MDA,EUR,UMC,2022,11,15_64,2
Dominica,DMA,AMR,UMC,2022,4,15_64,
Republic of Moldova,MDA,EUR,UMC,2022,10,65+,25
Republic of Moldova,MDA,EUR,UMC,2022,3,15_64,37
Saba,XCA,AMR,,2022,3,15_64,
Romania,ROU,EUR,HIC,2022,10,0_4,0
Ecuador,ECU,AMR,UMC,2022,11,15_64,
Dominican Republic,DOM,AMR,UMC,2022,4,0_4,
Dominican Republic,DOM,AMR,UMC,2022,1,15_64,11
Dominican Republic,DOM,AMR,UMC,2022,2,15_64,1
Dominican Republic,DOM,AMR,UMC,2022,7,15_64,
Dominican Republic,DOM,AMR,UMC,2022,1,65+,33
Dominican Republic,DOM,AMR,UMC,2022,2,65+,0
Dominican Republic,DOM,AMR,UMC,2022,7,5_14,
Dominican Republic,DOM,AMR,UMC,2022,2,0_4,0
Dominican Republic,DOM,AMR,UMC,2022,4,5_14,
Dominican Republic,DOM,AMR,UMC,2022,7,65+,
Dominican Republic,DOM,AMR,UMC,2022,2,5_14,0
Dominican Republic,DOM,AMR,UMC,2022,5,15_64,
Dominican Republic,DOM,AMR,UMC,2022,1,5_14,0
Dominican Republic,DOM,AMR,UMC,2022,1,0_4,0
Dominican Republic,DOM,AMR,UMC,2022,8,15_64,
Dominican Republic,DOM,AMR,UMC,2022,6,15_64,
Dominican Republic,DOM,AMR,UMC,2022,5,0_4,
Dominican Republic,DOM,AMR,UMC,2022,8,5_14,
Dominican Republic,DOM,AMR,UMC,2022,3,65+,
Dominican Republic,DOM,AMR,UMC,2022,10,0_4,
Dominican Republic,DOM,AMR,UMC,2022,5,5_14,
Dominican Republic,DOM,AMR,UMC,2022,8,65+,
Dominican Republic,DOM,AMR,UMC,2022,4,15_64,
Dominican Republic,DOM,AMR,UMC,2022,10,5_14,
Dominican Republic,DOM,AMR,UMC,2022,5,65+,
Dominican Republic,DOM,AMR,UMC,2022,9,0_4,
Dominican Republic,DOM,AMR,UMC,2022,4,65+,
Dominican Republic,DOM,AMR,UMC,2022,11,0_4,
Dominican Republic,DOM,AMR,UMC,2022,3,15_64,
Dominican Republic,DOM,AMR,UMC,2022,3,5_14,
Dominican Republic,DOM,AMR,UMC,2022,3,0_4,
R�union,REU,AFR,,2022,12,65+,
R�union,REU,AFR,,2022,7,0_4,
R�union,REU,AFR,,2022,7,15_64,
R�union,REU,AFR,,2022,3,0_4,
R�union,REU,AFR,,2022,6,5_14,
R�union,REU,AFR,,2022,7,5_14,
R�union,REU,AFR,,2022,8,15_64,
R�union,REU,AFR,,2022,3,5_14,
R�union,REU,AFR,,2022,6,65+,
R�union,REU,AFR,,2022,7,65+,
R�union,REU,AFR,,2022,12,15_64,
R�union,REU,AFR,,2022,4,0_4,
R�union,REU,AFR,,2022,9,15_64,
R�union,REU,AFR,,2022,8,5_14,
R�union,REU,AFR,,2022,12,5_14,
R�union,REU,AFR,,2022,4,5_14,
R�union,REU,AFR,,2022,10,0_4,
R�union,REU,AFR,,2022,8,65+,
R�union,REU,AFR,,2022,8,0_4,
R�union,REU,AFR,,2022,10,65+,
R�union,REU,AFR,,2022,9,5_14,
R�union,REU,AFR,,2022,9,0_4,
R�union,REU,AFR,,2022,11,0_4,
R�union,REU,AFR,,2022,9,65+,
R�union,REU,AFR,,2022,10,15_64,
R�union,REU,AFR,,2022,11,5_14,
R�union,REU,AFR,,2022,12,0_4,
R�union,REU,AFR,,2022,10,5_14,
R�union,REU,AFR,,2022,11,65+,
R�union,REU,AFR,,2022,11,15_64,
Dominican Republic,DOM,AMR,UMC,2022,6,0_4,
R�union,REU,AFR,,2022,5,65+,
Dominican Republic,DOM,AMR,UMC,2022,9,5_14,
Dominican Republic,DOM,AMR,UMC,2022,12,65+,
Russian Federation,RUS,EUR,HIC,2022,12,65+,
Russian Federation,RUS,EUR,HIC,2022,5,65+,
Russian Federation,RUS,EUR,HIC,2022,3,5_14,
Russian Federation,RUS,EUR,HIC,2022,9,15_64,
Russian Federation,RUS,EUR,HIC,2022,11,5_14,
Russian Federation,RUS,EUR,HIC,2022,5,5_14,
Russian Federation,RUS,EUR,HIC,2022,2,5_14,
Russian Federation,RUS,EUR,HIC,2022,8,15_64,
Russian Federation,RUS,EUR,HIC,2022,11,15_64,
Russian Federation,RUS,EUR,HIC,2022,5,0_4,
Russian Federation,RUS,EUR,HIC,2022,1,65+,
Russian Federation,RUS,EUR,HIC,2022,7,5_14,
Russian Federation,RUS,EUR,HIC,2022,10,5_14,
Russian Federation,RUS,EUR,HIC,2022,10,65+,
Russian Federation,RUS,EUR,HIC,2022,4,15_64,
Russian Federation,RUS,EUR,HIC,2022,7,15_64,
Russian Federation,RUS,EUR,HIC,2022,10,15_64,
Russian Federation,RUS,EUR,HIC,2022,3,15_64,
Russian Federation,RUS,EUR,HIC,2022,6,0_4,
Russian Federation,RUS,EUR,HIC,2022,5,15_64,
Russian Federation,RUS,EUR,HIC,2022,2,15_64,
Russian Federation,RUS,EUR,HIC,2022,4,65+,
Russian Federation,RUS,EUR,HIC,2022,4,0_4,
Russian Federation,RUS,EUR,HIC,2022,1,15_64,
Russian Federation,RUS,EUR,HIC,2022,2,65+,
Russian Federation,RUS,EUR,HIC,2022,3,0_4,
Russian Federation,RUS,EUR,HIC,2022,2,0_4,
Russian Federation,RUS,EUR,HIC,2022,1,0_4,
Russian Federation,RUS,EUR,HIC,2022,1,5_14,
Russian Federation,RUS,EUR,HIC,2022,3,65+,
Russian Federation,RUS,EUR,HIC,2022,6,5_14,
Russian Federation,RUS,EUR,HIC,2022,11,65+,
Dominican Republic,DOM,AMR,UMC,2022,6,5_14,
Dominican Republic,DOM,AMR,UMC,2022,9,65+,
Dominican Republic,DOM,AMR,UMC,2022,8,0_4,
Dominican Republic,DOM,AMR,UMC,2022,6,65+,
Dominican Republic,DOM,AMR,UMC,2022,12,15_64,
Dominican Republic,DOM,AMR,UMC,2022,9,15_64,
Dominican Republic,DOM,AMR,UMC,2022,10,15_64,
Dominican Republic,DOM,AMR,UMC,2022,12,0_4,
Dominican Republic,DOM,AMR,UMC,2022,10,65+,
Dominican Republic,DOM,AMR,UMC,2022,12,5_14,
Dominican Republic,DOM,AMR,UMC,2022,11,15_64,
Dominican Republic,DOM,AMR,UMC,2022,11,5_14,
Dominican Republic,DOM,AMR,UMC,2022,11,65+,
Russian Federation,RUS,EUR,HIC,2022,12,15_64,
Russian Federation,RUS,EUR,HIC,2022,9,65+,
Russian Federation,RUS,EUR,HIC,2022,9,5_14,
Russian Federation,RUS,EUR,HIC,2022,9,0_4,
Russian Federation,RUS,EUR,HIC,2022,8,65+,
Russian Federation,RUS,EUR,HIC,2022,8,5_14,
Russian Federation,RUS,EUR,HIC,2022,8,0_4,
Russian Federation,RUS,EUR,HIC,2022,7,65+,
Russian Federation,RUS,EUR,HIC,2022,11,0_4,
Russian Federation,RUS,EUR,HIC,2022,7,0_4,
Russian Federation,RUS,EUR,HIC,2022,12,5_14,
Russian Federation,RUS,EUR,HIC,2022,10,0_4,
Russian Federation,RUS,EUR,HIC,2022,6,15_64,
Russian Federation,RUS,EUR,HIC,2022,12,0_4,
Russian Federation,RUS,EUR,HIC,2022,6,65+,
Russian Federation,RUS,EUR,HIC,2022,4,5_14,
